"outname","scaff","start","end","win_size","num_sites","num_snps","Rho","FstWC","dxy","AFD","FixedDiff","FstH","FstN"
"TKOHRA_WS1000_MS1","scaffold_5",11825000,11826000,1000,34,1,0.176300578034682,0.0791864993509303,0.00367647058823529,-0.00367647058823529,0,0.0967741935483871,0.0666666666666667
"TKOHRA_WS1000_MS1","scaffold_5",11826000,11827000,1000,7,1,0.363636363636364,0.142857142857143,0.0223214285714286,-0.0223214285714286,0,0.129032258064516,0.0847457627118644
"TKOHRA_WS1000_MS1","scaffold_5",11830000,11831000,1000,24,1,-0.148148148148148,-0.05,0.00425170068027211,0.00148809523809524,0,-0.0240740740740741,0.00628930817610063
"TKOHRA_WS1000_MS1","scaffold_5",11835000,11836000,1000,65,5,0.0176621708413616,0.0050359843976047,0.00718149038461538,-0.00144230769230769,0,0.00877311378053718,0.0202774813233725
"TKOHRA_WS1000_MS1","scaffold_5",11836000,11837000,1000,283,28,-0.0212341405618261,-0.00869929665081123,0.00837513671546357,-6.83577317852937e-05,0,0.015395237893616,0.0243975971360112
"TKOHRA_WS1000_MS1","scaffold_5",11837000,11838000,1000,511,45,-0.0407667953255584,-0.0129814081468497,0.0106767557194111,-0.00161331655950051,0,-8.80992699268763e-05,0.017137365202863
"TKOHRA_WS1000_MS1","scaffold_5",11838000,11839000,1000,64,6,0.214477427575685,0.126960927623197,0.0127650669642857,-0.0127650669642857,0,0.160408954697691,0.103047426841574
"TKOHRA_WS1000_MS1","scaffold_5",11850000,11851000,1000,116,2,0.0245901639344262,0.00556586270871985,0.00129647090517241,-0.000808189655172414,0,0.00125680770842061,0.0165016501650165
"TKOHRA_WS1000_MS1","scaffold_5",11851000,11852000,1000,96,2,-0.0933850551245406,-0.0190716517034396,0.00134858630952381,-0.000651041666666667,0,-0.0189098998887653,0.00775674837108284
"TKOHRA_WS1000_MS1","scaffold_5",11852000,11853000,1000,112,11,-0.0364395768690704,-0.0116676781790632,0.0259728612427114,-0.00175382653061225,0,0.00186455205659683,0.018932201496705
"TKOHRA_WS1000_MS1","scaffold_5",11853000,11854000,1000,638,75,0.00419914201924851,0.00148171350108473,0.0201869565420212,-0.000846674876847291,0,0.0145156297149656,0.0239090014526607
"TKOHRA_WS1000_MS1","scaffold_5",11854000,11855000,1000,799,91,-0.0456906664045691,-0.0144777415446262,0.0220010876691102,-0.00217533822039454,0,-0.00225936563444306,0.0149695924758878
"TKOHRA_WS1000_MS1","scaffold_5",11855000,11856000,1000,634,72,0.0603900031378454,0.0252508067582537,0.0254017739785189,0.00280484828000601,0,0.0424938112543205,0.0382669710289315
"TKOHRA_WS1000_MS1","scaffold_5",11856000,11857000,1000,83,9,-0.105380810031481,-0.039388697917807,0.0219419344042838,0.00200803212851406,0,-0.00632005102033995,0.0170888377166404
"TKOHRA_WS1000_MS1","scaffold_5",11857000,11858000,1000,196,17,-0.0461596513511271,-0.0178175194887815,0.00967641520894072,-0.00194363459669582,0,0.00852464211964431,0.0211706577259308
"TKOHRA_WS1000_MS1","scaffold_5",11858000,11859000,1000,559,61,-0.00403020642508779,-0.00122066624597769,0.0288188676633444,-0.00184481216457961,0,0.00585357065369932,0.018994661307968
"TKOHRA_WS1000_MS1","scaffold_5",11859000,11860000,1000,151,10,-0.0215074894301514,-0.0104120276152276,0.0116054182434563,-0.000423762220119837,0,0.0283490457137913,0.0321468234999508
"TKOHRA_WS1000_MS1","scaffold_5",11860000,11861000,1000,169,24,-0.0264490343599518,-0.00946875310449294,0.0154639364374941,-0.00409446322907861,0,0.0105201597249926,0.0231080352990183
"TKOHRA_WS1000_MS1","scaffold_5",11862000,11863000,1000,457,45,0.0626960525775598,0.0231977046966388,0.0144692433182244,-0.000234448265082838,0,0.0348143615779612,0.0340998619271944
"TKOHRA_WS1000_MS1","scaffold_5",11863000,11864000,1000,187,8,0.0976003800422665,0.035431313370577,0.0111585590675664,-0.00263400814871403,0,0.0428227478157848,0.0393200893179661
"TKOHRA_WS1000_MS1","scaffold_5",11869000,11870000,1000,367,39,0.137732683574238,0.0501236294994156,0.00747190054495913,-0.00141510964058648,0,0.053078193486484,0.043792701033865
"TKOHRA_WS1000_MS1","scaffold_5",11870000,11871000,1000,281,24,0.107476635514019,0.0500889661154059,0.0102565659270826,0.000460726995424504,0,0.0667320862307581,0.0510089502774477
"TKOHRA_WS1000_MS1","scaffold_5",11871000,11872000,1000,182,25,-0.0343597015217689,-0.0118050614009991,0.0202660992281528,-0.0018805599162742,0,0.00329905780915844,0.0179282527653853
"TKOHRA_WS1000_MS1","scaffold_5",11876000,11877000,1000,410,74,0.107634099763779,0.043960393385421,0.0199940113240418,-0.000312137049941928,0,0.0543517918265029,0.0444365446142908
"TKOHRA_WS1000_MS1","scaffold_5",11877000,11878000,1000,484,55,0.115567168569115,0.0467186053659492,0.00984921506050767,0.000571871310507674,0,0.0559917673075586,0.0450728348348873
"TKOHRA_WS1000_MS1","scaffold_5",11878000,11879000,1000,237,14,0.188532483360891,0.107396368949824,0.0142279485633916,-0.00065300381756078,0,0.130193532432125,0.0875215325766817
"TKOHRA_WS1000_MS1","scaffold_5",11879000,11880000,1000,102,7,0.244019376483852,0.138293040260687,0.00964344070961718,-0.00348681139122316,0,0.148693535066768,0.0977800569659749
"TKOHRA_WS1000_MS1","scaffold_5",11884000,11885000,1000,115,7,0.185955579631931,0.0703894277601192,0.00457104037267081,-0.000841097308488613,0,0.0715095617499562,0.0540164329306873
"TKOHRA_WS1000_MS1","scaffold_5",11885000,11886000,1000,256,12,-0.0171387451922658,-0.00630493527139506,0.00791059221540178,-0.00126139322916667,0,0.0117548369977281,0.0222735186525558
"TKOHRA_WS1000_MS1","scaffold_5",11886000,11887000,1000,715,92,0.126494997990965,0.0538170602688418,0.0264547952047952,-0.00313644688644689,0,0.0651291258872042,0.0500421434633193
"TKOHRA_WS1000_MS1","scaffold_5",11887000,11888000,1000,754,45,0.0511406042119609,0.0194127399801438,0.0123115704338765,0.000378931413414172,0,0.0321797795740222,0.0324579894799141
"TKOHRA_WS1000_MS1","scaffold_5",11888000,11889000,1000,445,34,0.0689063070821423,0.0220122257497061,0.0131978581460674,0.00101658640984484,0,0.0256207222341875,0.0293396900850663
"TKOHRA_WS1000_MS1","scaffold_5",11889000,11890000,1000,324,41,0.0419257925904506,0.0159992510158866,0.0225149039168136,0.00143298059964727,0,0.0313986753533518,0.0330506282074802
"TKOHRA_WS1000_MS1","scaffold_5",11890000,11891000,1000,108,1,-0.0185185185185185,-0.0136074992440278,0.000868055555555556,-0.000868055555555556,0,0.0645161290322581,0.0491803278688525
"TKOHRA_WS1000_MS1","scaffold_5",11891000,11892000,1000,545,31,0.0876620997875302,0.0246438113252816,0.0078601122214941,0.000745412844036697,0,0.023261919654427,0.0280100724344825
"TKOHRA_WS1000_MS1","scaffold_5",11892000,11893000,1000,495,48,0.0735414695679596,0.0253282976024283,0.00797765602453102,-0.00218253968253968,0,0.031892879835753,0.0321293508495942
"TKOHRA_WS1000_MS1","scaffold_5",11893000,11894000,1000,80,7,0.0939602456128336,0.0344802317284269,0.0150472005208333,-0.000130208333333333,0,0.0417139168513058,0.037355650100519
"TKOHRA_WS1000_MS1","scaffold_5",11898000,11899000,1000,48,6,0.0438525597269624,0.0113147434608588,0.00633215525793651,0.00378224206349206,0,0.00335266883082327,0.0214704065609395
"TKOHRA_WS1000_MS1","scaffold_5",11899000,11900000,1000,373,29,0.0251344457157685,0.00626287653679533,0.0149697194561471,-0.00132452444784884,0,0.00497023483484062,0.0188655915998841
"TKOHRA_WS1000_MS1","scaffold_5",11900000,11901000,1000,295,30,0.0721964904647917,0.0211267112166993,0.0243057657384988,-0.00308716707021792,0,0.0216689825788367,0.0274649797946624
"TKOHRA_WS1000_MS1","scaffold_5",11901000,11902000,1000,649,45,0.0671289146951634,0.0231144962507405,0.0124225284778781,-0.000247633722209993,0,0.0303047142839718,0.0314222627904724
"TKOHRA_WS1000_MS1","scaffold_5",11902000,11903000,1000,458,28,0.0814664945378015,0.0248263983637898,0.013077489797775,-0.00107545747556665,0,0.026771809534219,0.0301334323060848
"TKOHRA_WS1000_MS1","scaffold_5",11914000,11915000,1000,68,2,0.217703807208621,0.0976521750329487,0.00471047794117647,-0.0039828431372549,0,0.091346537588798,0.0668594145283701
"TKOHRA_WS1000_MS1","scaffold_5",11915000,11916000,1000,58,9,0.0677844238372742,0.0212137468790668,0.0255349445812808,0.00207820197044335,0,0.0238126973468373,0.0305867016149723
"TKOHRA_WS1000_MS1","scaffold_5",11916000,11917000,1000,498,46,-0.0277480846792736,-0.00843505236887398,0.0201744477911647,-0.00161957353222413,0,0.000572552973094786,0.0168078922261734
"TKOHRA_WS1000_MS1","scaffold_5",11917000,11918000,1000,63,2,0.00398406374501997,0.00199714693295295,0.00484664351851852,-0.00231481481481482,0,0.0335798467091511,0.0360824742268041
"TKOHRA_WS1000_MS1","scaffold_5",11918000,11919000,1000,440,56,0.188999686230636,0.0910808367489313,0.0287180639301175,0.00548566017316017,0,0.101333422441688,0.0696338979683076
"TKOHRA_WS1000_MS1","scaffold_5",11919000,11920000,1000,664,66,0.147644039258567,0.0556179515555691,0.0211180740180108,0.000508731353987378,0,0.0590667036158881,0.0465201545413567
"TKOHRA_WS1000_MS1","scaffold_5",11920000,11921000,1000,534,50,-0.0149009412156385,-0.00515423895398004,0.0182105306425004,-0.0043974050294275,0,0.00919446766887182,0.0208766942277869
"TKOHRA_WS1000_MS1","scaffold_5",11921000,11922000,1000,652,67,0.1145972868874,0.0468363518283886,0.024357859516506,-0.0014287540169442,0,0.0577474179095705,0.0461875996516477
"TKOHRA_WS1000_MS1","scaffold_5",11922000,11923000,1000,750,76,0.00528380542375859,0.00176088019089555,0.0201841517857143,-0.000700396825396825,0,0.0125662401991921,0.0224978912129898
"TKOHRA_WS1000_MS1","scaffold_5",11923000,11924000,1000,480,58,0.0991520433643729,0.0429871882929298,0.0257222631891298,-0.00269097222222222,0,0.0580178777865545,0.0475340545522899
"TKOHRA_WS1000_MS1","scaffold_5",11924000,11925000,1000,135,4,0.167831029617247,0.131537557475811,0.00677910052910053,-0.00382495590828924,0,0.171937092909966,0.112350704841369
"TKOHRA_WS1000_MS1","scaffold_5",11925000,11926000,1000,768,55,0.143000376954359,0.0674413014656722,0.00979038160674426,-0.00156366257440476,0,0.080343025440454,0.0583181035921618
"TKOHRA_WS1000_MS1","scaffold_5",11926000,11927000,1000,882,46,0.173532309843934,0.070043608063707,0.00378888534580499,-3.54308390022676e-05,0,0.0742255990648743,0.0543829918348483
"TKOHRA_WS1000_MS1","scaffold_5",11927000,11928000,1000,914,66,0.125173611111111,0.0424012890932828,0.00558798892231947,-0.00075218818380744,0,0.044322457287362,0.0385226370135028
"TKOHRA_WS1000_MS1","scaffold_5",11928000,11929000,1000,872,47,0.183379392025266,0.0709322745666947,0.00419070742545872,0.00107511467889908,0,0.0725677143497526,0.053490990990991
"TKOHRA_WS1000_MS1","scaffold_5",11929000,11930000,1000,839,53,0.189036177851422,0.0717166954790717,0.00634823823003576,0.000446960667461263,0,0.0722168991092658,0.0533024333719583
"TKOHRA_WS1000_MS1","scaffold_5",11930000,11931000,1000,515,54,0.31036871113207,0.166675489244164,0.0157333564493759,0.00510575589459085,0,0.167002050482011,0.106886595580458
"TKOHRA_WS1000_MS1","scaffold_5",11931000,11932000,1000,299,31,0.125425487085025,0.0558729881960765,0.0145975797300526,-0.00149307214524606,0,0.0720500914326883,0.0538873168947662
"TKOHRA_WS1000_MS1","scaffold_5",11932000,11933000,1000,347,8,0.316508254727599,0.277042158617909,0.00285932997118156,0.00189121037463977,0,0.294703169116483,0.190082644628099
"TKOHRA_WS1000_MS1","scaffold_5",11933000,11934000,1000,319,34,0.129464534462584,0.0549883128634234,0.0169299988804299,-0.00261699507389163,0,0.0664629258046986,0.0506452544669599
"TKOHRA_WS1000_MS1","scaffold_5",11940000,11941000,1000,459,42,0.128784299891099,0.0551258357574625,0.0135845136665777,-0.00217864923747277,0,0.0657310504605849,0.0499887571442475
"TKOHRA_WS1000_MS1","scaffold_5",11941000,11942000,1000,541,76,0.110215161188146,0.0436165977451186,0.0240609370481094,-0.00483012058797641,0,0.0530263158656777,0.0434611734010909
"TKOHRA_WS1000_MS1","scaffold_5",11942000,11943000,1000,304,37,0.211865142744947,0.118999800221326,0.0190811239174946,-0.00487546992481203,0,0.132267818543306,0.0872232017452111
"TKOHRA_WS1000_MS1","scaffold_5",11943000,11944000,1000,441,44,0.18703447384666,0.0940772852416195,0.0157007123285822,-0.00476122988878091,0,0.106843446597976,0.0727779976439722
"TKOHRA_WS1000_MS1","scaffold_5",11944000,11945000,1000,585,59,0.0867182518589045,0.0279733870202545,0.011122875966626,0.000763125763125763,0,0.0309333354930578,0.0321242256620072
"TKOHRA_WS1000_MS1","scaffold_5",11945000,11946000,1000,405,64,0.121258399511301,0.0445750215202665,0.018407600308642,0.00138888888888889,0,0.0496843493032021,0.0413313326967672
"TKOHRA_WS1000_MS1","scaffold_5",11946000,11947000,1000,437,34,0.0807712409389415,0.0261029464862058,0.0133858338100686,0.00282976462896371,0,0.0296139580646016,0.0309466648167629
"TKOHRA_WS1000_MS1","scaffold_5",11947000,11948000,1000,224,19,0.0883237397072868,0.0345933813032265,0.0141095012223639,0.000916772959183674,0,0.0450218000349936,0.0397439185015094
"TKOHRA_WS1000_MS1","scaffold_5",11948000,11949000,1000,250,17,0.147873143720111,0.0518035472325884,0.00579129464285714,0.000589285714285714,0,0.0543768144772751,0.0441019007581474
"TKOHRA_WS1000_MS1","scaffold_5",11949000,11950000,1000,280,28,0.0926438933473816,0.033073543909195,0.0122369260204082,-0.000855654761904762,0,0.0411618026695851,0.0378950976548285
"TKOHRA_WS1000_MS1","scaffold_5",11950000,11951000,1000,372,41,0.0471746226339832,0.0146362041433518,0.0141344046018945,0.000572036610343062,0,0.0196243672292119,0.0259684396575508
"TKOHRA_WS1000_MS1","scaffold_5",11955000,11956000,1000,558,41,-0.0329542292491772,-0.00945603536273264,0.0138528151515983,-0.000229348011606076,0,-0.00184986364503417,0.0155245811929807
"TKOHRA_WS1000_MS1","scaffold_5",11956000,11957000,1000,822,71,0.033956943923165,0.0112176849762924,0.0164593380691693,-0.000944994786235662,0,0.0189255294850729,0.0257549315140938
"TKOHRA_WS1000_MS1","scaffold_5",11957000,11958000,1000,581,56,-0.00598564525511265,-0.00175505792353969,0.0199055149168101,-0.000793992295713466,0,0.00416062279964027,0.0182221154685999
"TKOHRA_WS1000_MS1","scaffold_5",11958000,11959000,1000,781,70,0.0804171761533333,0.0297432615316024,0.0165924524419243,-0.000685933784525334,0,0.038509912169762,0.0356874919362674
"TKOHRA_WS1000_MS1","scaffold_5",11959000,11960000,1000,822,86,0.242933403979006,0.118586010939685,0.0224077589140888,0.000628186189317576,0,0.122747900580564,0.0815276733148537
"TKOHRA_WS1000_MS1","scaffold_5",11960000,11961000,1000,292,41,0.39668279774229,0.321493507106839,0.0429929570287019,0.0096063682322244,0,0.323296548957449,0.209314380334531
"TKOHRA_WS1000_MS1","scaffold_5",11961000,11962000,1000,795,86,0.348043373021455,0.228561028442221,0.0317590174827793,0.000988319856244385,0,0.231666095519592,0.147102569953266
"TKOHRA_WS1000_MS1","scaffold_5",11962000,11963000,1000,781,103,0.29831794982187,0.157076374643599,0.0296372220062801,-0.00199873483324188,0,0.159202615419922,0.102406942485329
"TKOHRA_WS1000_MS1","scaffold_5",11963000,11964000,1000,142,37,0.148495362690761,0.0912356601829055,0.0753690982701766,0.00615149228705567,0,0.12245248164016,0.0827264374155772
"TKOHRA_WS1000_MS1","scaffold_5",11964000,11965000,1000,106,11,0.0778755971981772,0.0299257369262711,0.0350616563449279,-0.00513814016172507,0,0.0424215178030575,0.0392316885143377
"TKOHRA_WS1000_MS1","scaffold_5",11965000,11966000,1000,493,58,0.00800840416534834,0.00260043267561722,0.0222640780450111,-0.000531246981551241,0,0.0123280775002138,0.0230693989126304
"TKOHRA_WS1000_MS1","scaffold_5",11966000,11967000,1000,910,62,0.18426074065376,0.0789166807238194,0.0149887779631083,-0.000780023547880691,0,0.0842442623429601,0.0601912058921715
"TKOHRA_WS1000_MS1","scaffold_5",11967000,11968000,1000,707,83,0.171293214809384,0.0950986881301551,0.0289385324055365,0.00864652791809793,0,0.112742968932665,0.0759898447599194
"TKOHRA_WS1000_MS1","scaffold_5",11968000,11969000,1000,396,56,0.152119616548324,0.0785067248014397,0.0315617309897444,-0.00318287037037037,0,0.0964856800752032,0.0674151555379757
"TKOHRA_WS1000_MS1","scaffold_5",11969000,11970000,1000,319,60,0.124145598862957,0.0611448716535936,0.0376717840349306,-0.00279426033736379,0,0.0788040006292299,0.0573477732563583
"TKOHRA_WS1000_MS1","scaffold_5",11970000,11971000,1000,204,19,-0.0663794351650065,-0.0273194152198151,0.0165527799661531,0.000364729225023342,0,0.00239580291387208,0.018347557799415
"TKOHRA_WS1000_MS1","scaffold_5",11974000,11975000,1000,454,58,-0.0445905970147657,-0.0155723836427548,0.0304996017542479,-5.19652847429176e-19,0,0.00162611136320732,0.0174666406754167
"TKOHRA_WS1000_MS1","scaffold_5",11975000,11976000,1000,732,60,0.104431073594656,0.0384259897694642,0.0123653446607468,0.00489323119958366,0,0.0443513341556979,0.0391485528823439
"TKOHRA_WS1000_MS1","scaffold_5",11976000,11977000,1000,746,62,0.0533243778400543,0.0177766803877192,0.0145582990233627,0.000211445167879484,0,0.025171044262443,0.0292701732839757
"TKOHRA_WS1000_MS1","scaffold_5",11977000,11978000,1000,39,1,-0.131578947368421,-0.0359712230215827,0.00681089743589744,-0.0016025641025641,0,-0.021697879712895,0.00740740740740741
"TKOHRA_WS1000_MS1","scaffold_5",11981000,11982000,1000,431,46,0.0637115753724896,0.0300452630719122,0.0186790910534748,-0.000856258976908629,0,0.0536069008811309,0.0444748209871649
"TKOHRA_WS1000_MS1","scaffold_5",11983000,11984000,1000,116,8,0.244723188444837,0.197791983229794,0.0183478294334975,0.0065938013136289,0,0.225363213651729,0.14434304288036
"TKOHRA_WS1000_MS1","scaffold_5",11984000,11985000,1000,144,16,0.174642760113782,0.122461793962841,0.0310968354355631,0.0112123842592593,0,0.153364028951627,0.101601193029764
"TKOHRA_WS1000_MS1","scaffold_5",11985000,11986000,1000,32,4,-0.0419354838709678,-0.00992041861986263,0.00390625,-0.00390625,0,0,0.0158730158730159
"TKOHRA_WS1000_MS1","scaffold_5",11986000,11987000,1000,57,6,0.0935766799948407,0.0301960767991742,0.0178816181077694,-0.00650062656641604,0,0.0342890951317079,0.0333909213065398
"TKOHRA_WS1000_MS1","scaffold_5",11987000,11988000,1000,457,56,0.0330363487367182,0.00919354887439412,0.0237160429908652,-0.00100617380431385,0,0.0110487819468682,0.0224594966869211
"TKOHRA_WS1000_MS1","scaffold_5",11988000,11989000,1000,496,56,0.120437881456601,0.0477172716155873,0.0205034997239823,-0.00219914074500768,0,0.056337209253853,0.0453503205880743
"TKOHRA_WS1000_MS1","scaffold_5",11989000,11990000,1000,648,75,0.151683099257121,0.0619919203338954,0.0205261840461493,0.00194279100529101,0,0.0678205831579519,0.052199316705915
"TKOHRA_WS1000_MS1","scaffold_5",11990000,11991000,1000,309,20,0.155078726707443,0.0654579466737038,0.00908672024635097,-0.00355409153952843,0,0.0748157491851975,0.0564548045782408
"TKOHRA_WS1000_MS1","scaffold_5",11992000,11993000,1000,576,64,0.122261084250592,0.0468849238440509,0.0245162721664186,0.00243365575396825,0,0.0537870472527034,0.0437102286118312
"TKOHRA_WS1000_MS1","scaffold_5",11993000,11994000,1000,401,45,0.180614976602303,0.0825742046949782,0.0208927087044294,0.00485393658710367,0,0.0905532623019837,0.0639052941616476
"TKOHRA_WS1000_MS1","scaffold_5",11997000,11998000,1000,52,1,-0.0438596491228071,-0.0219106047326908,0.00291895604395604,-0.00171703296703297,0,0.0208728652751423,0.0269687162891046
"TKOHRA_WS1000_MS1","scaffold_5",11998000,11999000,1000,508,59,0.182258483490885,0.0910593674464332,0.0213350319212331,-0.00182789651293588,0,0.102774110550802,0.0707103057668454
"TKOHRA_WS1000_MS1","scaffold_5",11999000,1.2e+07,1000,257,14,0.0267119656572448,0.0142839452078966,0.0179684673804671,-0.00400106540670743,0,0.0538060467671137,0.0456769889616555
"TKOHRA_WS1000_MS1","scaffold_5",1.2e+07,12001000,1000,97,16,0.0324446042812656,0.0125173683248019,0.017419371098955,-0.00737911143838979,0,0.0333640089165499,0.0345235730647391
"TKOHRA_WS1000_MS1","scaffold_5",12004000,12005000,1000,243,22,0.131999722655703,0.0530095181112475,0.0169783705663335,-0.00137174211248285,0,0.0647183365083701,0.0506489581030663
"TKOHRA_WS1000_MS1","scaffold_5",12005000,12006000,1000,477,54,0.14570222130585,0.0622408041915504,0.021464486934711,0.00164408006389138,0,0.0717936808417319,0.0544361075784495
"TKOHRA_WS1000_MS1","scaffold_5",12006000,12007000,1000,380,48,0.0807645913242723,0.0259875591653316,0.0203893522869674,-0.0009359335839599,0,0.0292588124117427,0.0308874182956226
"TKOHRA_WS1000_MS1","scaffold_5",12007000,12008000,1000,409,36,-0.00863022410315703,-0.00289634773212541,0.0134094572272674,-0.00258324601234137,0,0.0101296399100863,0.0217384129729159
"TKOHRA_WS1000_MS1","scaffold_5",12008000,12009000,1000,542,43,0.0480708158970628,0.0146203213251919,0.0182555927121771,-0.0021909594095941,0,0.0187460324872293,0.0256268295655731
"TKOHRA_WS1000_MS1","scaffold_5",12009000,12010000,1000,681,73,0.0804047060025511,0.025433174760703,0.0167388862666946,-0.000943989930774072,0,0.0285248446423925,0.0306290361492821
"TKOHRA_WS1000_MS1","scaffold_5",12010000,12011000,1000,57,4,0.270879106373367,0.184156644648268,0.0232547514619883,-0.0166301169590643,0,0.215016105610925,0.137377217075555
"TKOHRA_WS1000_MS1","scaffold_5",12011000,12012000,1000,56,5,0.237802681608965,0.128038071293885,0.0354850924744898,-0.00175382653061224,0,0.136998889804825,0.0895382127324781
"TKOHRA_WS1000_MS1","scaffold_5",12012000,12013000,1000,415,39,0.0882160334864293,0.0309089919508563,0.0207916487378084,0.00236660929432014,0,0.037533914886353,0.0354653804759437
"TKOHRA_WS1000_MS1","scaffold_5",12024000,12025000,1000,167,13,0.0104575687154419,0.00277293979072982,0.01205624465355,-0.000106928999144568,0,0.00444253709399264,0.01821260469476
"TKOHRA_WS1000_MS1","scaffold_5",12025000,12026000,1000,421,22,0.120084575841948,0.0356080890361572,0.00238612183293745,-0.00101444972288203,0,0.0343068592812494,0.0335473067262071
"TKOHRA_WS1000_MS1","scaffold_5",12027000,12028000,1000,48,5,0.0405343439383926,0.0130172747963818,0.00539434523809524,0.000186011904761905,0,0.0257899723973139,0.0295586021079325
"TKOHRA_WS1000_MS1","scaffold_5",12028000,12029000,1000,305,21,-0.0161228110776826,-0.00525899943132351,0.0112009660421546,0.00118559718969555,0,0.00575358003354336,0.0188505419196467
"TKOHRA_WS1000_MS1","scaffold_5",12029000,12030000,1000,457,38,0.0237613445885746,0.00958982448620136,0.0154088680056268,-0.0022077211628634,0,0.0276194049613036,0.0302636221289798
"TKOHRA_WS1000_MS1","scaffold_5",12030000,12031000,1000,128,14,0.028945776774632,0.0129957429650085,0.0216766841827877,0.00117420014880952,0,0.0393153496311685,0.0380108517222625
"TKOHRA_WS1000_MS1","scaffold_5",12033000,12034000,1000,438,47,0.0358784375115809,0.0152398440674255,0.018671354457879,-0.00211662861491629,0,0.0357337631557078,0.0345792330744605
"TKOHRA_WS1000_MS1","scaffold_5",12034000,12035000,1000,536,71,0.0794488959243637,0.0321018338994658,0.0224848830623667,-0.00295398009950249,0,0.0452248821913561,0.0392414347388809
"TKOHRA_WS1000_MS1","scaffold_5",12035000,12036000,1000,149,24,-0.0548737195343715,-0.020082852903816,0.0307393143918641,-0.00600231703419623,0,0.00109796701133672,0.017745493015789
"TKOHRA_WS1000_MS1","scaffold_5",12036000,12037000,1000,488,54,0.0141520043533466,0.00480575131029099,0.0169907662732101,-0.00328417740046838,0,0.015804269604401,0.0242084881727127
"TKOHRA_WS1000_MS1","scaffold_5",12037000,12038000,1000,793,90,0.0776220813414088,0.0332784176138338,0.0163635352864349,-0.000187653876178467,0,0.0491927143987334,0.0412518160081653
"TKOHRA_WS1000_MS1","scaffold_5",12038000,12039000,1000,508,55,0.0687453641442953,0.0271153370155199,0.0185542777437419,-0.000503843269591301,0,0.0401926232849295,0.0368916135890931
"TKOHRA_WS1000_MS1","scaffold_5",12039000,12040000,1000,470,59,0.0139609710105375,0.0061498869587186,0.0223274499294399,0.000832700101317123,0,0.0307513282456049,0.032382100573685
"TKOHRA_WS1000_MS1","scaffold_5",12041000,12042000,1000,42,1,0.00677061961427979,0.00378281303733119,0.00430484693877551,-0.00286989795918367,0,0.0497809637594584,0.0418604651162791
"TKOHRA_WS1000_MS1","scaffold_5",12042000,12043000,1000,629,58,0.0185328180624593,0.00791341450412133,0.0168772111885295,0.0014218525247937,0,0.0303127387402922,0.0321086770127062
"TKOHRA_WS1000_MS1","scaffold_5",12043000,12044000,1000,212,27,0.037857270613486,0.0168335971975308,0.0235638477088949,-0.00685085354896676,0,0.0438569652428952,0.0396742952634737
"TKOHRA_WS1000_MS1","scaffold_5",12044000,12045000,1000,42,3,0.0575153957272105,0.0424347812150668,0.00768849206349206,0.000248015873015873,0,0.10478215626838,0.0737867580732455
"TKOHRA_WS1000_MS1","scaffold_5",12046000,12047000,1000,311,27,0.320342969942366,0.234456718050905,0.0290174584035115,-0.0140962333486449,0,0.254167591028497,0.162826092601211
"TKOHRA_WS1000_MS1","scaffold_5",12047000,12048000,1000,609,68,0.00239423911022989,0.000694817430398536,0.021226650553489,-0.00357484948002189,0,0.00579372441934665,0.0189854918274087
"TKOHRA_WS1000_MS1","scaffold_5",12048000,12049000,1000,351,41,0.000395676579074766,0.000132263914787625,0.0217975745319495,-0.00123371998371998,0,0.0116456837540018,0.0220718733263056
"TKOHRA_WS1000_MS1","scaffold_5",12057000,12058000,1000,153,18,-0.0628082927584027,-0.0182571881281443,0.0185649780745632,-0.00469771241830065,0,-0.00766407654192485,0.0134861742713804
"TKOHRA_WS1000_MS1","scaffold_5",12059000,12060000,1000,530,65,0.104039807325275,0.0351814185152043,0.0105026533018868,0.00245114555256065,0,0.0390168970814132,0.0358812501043113
"TKOHRA_WS1000_MS1","scaffold_5",12060000,12061000,1000,477,49,0.0517951693624429,0.0181884682920567,0.0117673002770291,0.00146001796945193,0,0.0272608115104685,0.0298566951764891
"TKOHRA_WS1000_MS1","scaffold_5",12061000,12062000,1000,491,66,0.0519546770157314,0.0195279184340085,0.0234818246290369,-0.000172752400349142,0,0.0321785914691439,0.0327142654119291
"TKOHRA_WS1000_MS1","scaffold_5",12062000,12063000,1000,337,53,0.11247430630776,0.0519583328700607,0.025509573265508,-0.00147043238660449,0,0.0683164572078413,0.0517114261823899
"TKOHRA_WS1000_MS1","scaffold_5",12069000,12070000,1000,398,87,0.167387427552385,0.063391565538386,0.0383810795046662,0.00328652189519024,0,0.0654718711622249,0.0497538500940567
"TKOHRA_WS1000_MS1","scaffold_5",12070000,12071000,1000,227,26,-0.0307959936454193,-0.00812974161053686,0.0146093094451437,0.000471994965387036,0,-0.00468554022862427,0.0141855162405098
"TKOHRA_WS1000_MS1","scaffold_5",12072000,12073000,1000,13,1,0.02,0.00513874614594045,0.00274725274725275,0.00274725274725275,0,0,0.0181818181818182
"TKOHRA_WS1000_MS1","scaffold_5",12073000,12074000,1000,143,16,-0.000703414249219851,-0.000457372385380242,0.0258892892821464,-0.00283050283050283,0,0.0615559776507018,0.0498539985556846
